ID,Prediction
4988,0.79
4989,0.64
4990,0.48
4991,0.09
4992,0.0
4993,0.0
4994,0.07
4995,0.04
4996,0.44
4997,0.33
4998,0.29
4999,0.77
5000,0.26
5001,0.71
5002,0.0
5003,0.54
5004,0.18
5005,0.03
5006,0.09
5007,0.0
5008,0.83
5009,0.13
5010,1.0
5011,0.01
5012,0.9
5013,0.0
5014,0.13
5015,0.02
5016,0.96
5017,0.9
5018,0.0
5019,0.0
5020,0.92
5021,0.11
5022,0.08
5023,0.73
5024,0.07
5025,0.54
5026,0.45
5027,0.93
5028,0.01
5029,0.0
5030,0.88
5031,0.49
5032,0.0
5033,0.65
5034,0.02
5035,0.65
5036,0.02
5037,0.75
5038,0.07
5039,0.01
5040,0.01
5041,0.82
5042,0.99
5043,0.04
5044,0.79
5045,0.01
5046,0.39
5047,1.0
5048,0.41
5049,0.01
5050,0.05
5051,1.0
5052,0.08
5053,0.02
5054,0.06
5055,0.14
5056,0.01
5057,0.0
5058,0.43
5059,0.08
5060,0.0
5061,0.26
5062,0.28
5063,0.28
5064,0.03
5065,0.12
5066,0.04
5067,0.02
5068,0.04
5069,0.14
5070,0.08
5071,0.0
5072,0.43
5073,0.23
5074,0.0
5075,0.12
5076,0.12
5077,0.03
5078,0.24
5079,0.0
5080,0.05
5081,0.8
5082,0.0
5083,0.46
5084,0.0
5085,0.01
5086,0.24
5087,0.01
5088,0.01
5089,0.01
5090,0.2
5091,0.0
5092,0.77
5093,0.0
5094,0.3
5095,0.0
5096,0.98
5097,0.66
5098,0.0
5099,0.04
5100,0.0
5101,0.0
5102,0.0
5103,0.09
5104,0.14
5105,0.27
5106,0.23
5107,0.71
5108,0.0
5109,0.07
5110,0.0
5111,0.2
5112,0.01
5113,0.09
5114,0.28
5115,0.07
5116,0.39
5117,0.37
5118,0.7
5119,0.09
5120,0.54
5121,0.6
5122,0.03
5123,0.05
5124,0.0
5125,0.0
5126,0.76
5127,0.97
5128,0.0
5129,0.02
5130,0.0
5131,0.0
5132,0.37
5133,0.56
5134,0.28
5135,0.03
5136,0.1
5137,0.0
5138,0.0
5139,0.15
5140,0.01
5141,0.47
5142,0.59
5143,0.01
5144,0.23
5145,0.23
5146,0.18
5147,0.0
5148,0.47
5149,0.05
5150,0.15
5151,0.97
5152,0.01
5153,0.11
5154,0.4
5155,0.09
5156,0.36
5157,0.92
5158,0.2
5159,0.01
5160,0.1
5161,0.01
5162,0.12
5163,0.07
5164,0.0
5165,0.97
5166,0.27
5167,0.96
5168,0.02
5169,0.16
5170,0.03
5171,0.03
5172,0.7
5173,0.0
5174,0.0
5175,0.96
5176,0.02
5177,0.0
5178,0.27
5179,0.02
5180,0.26
5181,0.02
5182,0.68
5183,0.38
5184,0.61
5185,0.01
5186,0.78
5187,0.46
5188,0.03
5189,0.0
5190,0.01
5191,0.11
5192,0.2
5193,0.26
5194,0.64
5195,0.0
5196,0.0
5197,0.1
5198,0.09
5199,0.83
5200,0.05
5201,0.0
5202,0.0
5203,0.46
5204,0.0
5205,0.44
5206,0.0
5207,0.0
5208,0.01
5209,0.64
5210,0.0
5211,0.04
5212,0.02
5213,0.01
5214,0.0
5215,0.0
5216,0.23
5217,0.12
5218,0.68
5219,0.61
5220,0.06
5221,0.0
5222,0.0
5223,0.0
5224,0.99
5225,0.08
5226,0.18
5227,0.01
5228,0.0
5229,0.0
5230,0.74
5231,0.87
5232,0.01
5233,0.15
5234,0.13
5235,0.0
5236,0.1
5237,0.56
5238,0.79
5239,0.29
5240,0.81
5241,0.01
5242,0.2
5243,0.05
5244,0.23
5245,0.0
5246,0.08
5247,0.22
5248,0.97
5249,0.8
5250,0.0
5251,0.1
5252,0.39
5253,0.0
5254,0.89
5255,0.42
5256,0.97
5257,0.0
5258,0.0
5259,0.04
5260,0.03
5261,0.3
5262,0.31
5263,0.02
5264,0.0
5265,0.07
5266,0.12
5267,0.34
5268,0.02
5269,0.01
5270,0.16
5271,0.97
5272,0.35
5273,0.81
5274,0.1
5275,0.63
5276,0.55
5277,0.0
5278,0.0
5279,0.08
5280,0.38
5281,0.16
5282,0.36
5283,0.87
5284,0.46
5285,0.0
5286,0.88
5287,0.12
5288,0.04
5289,0.22
5290,0.38
5291,0.02
5292,0.0
5293,0.04
5294,0.0
5295,0.09
5296,0.02
5297,0.32
5298,0.2
5299,0.86
5300,0.03
5301,0.88
5302,0.93
5303,0.09
5304,0.0
5305,0.02
5306,0.0
5307,0.56
5308,0.0
5309,0.74
5310,0.17
5311,0.64
5312,0.26
5313,0.94
5314,0.05
5315,0.0
5316,0.0
5317,0.04
5318,1.0
5319,0.07
5320,0.0
5321,0.03
5322,0.59
5323,0.05
5324,0.02
5325,0.01
5326,0.4
5327,0.78
5328,0.12
5329,0.99
5330,0.16
5331,0.9
5332,0.02
5333,0.03
5334,0.02
5335,0.99
5336,0.15
5337,0.0
5338,0.43
5339,0.0
5340,0.01
5341,0.09
5342,0.69
5343,0.02
5344,0.99
5345,0.0
5346,0.01
5347,0.06
5348,0.0
5349,0.05
5350,0.01
5351,0.75
5352,0.0
5353,0.0
5354,1.0
5355,0.14
5356,0.72
5357,0.05
5358,0.0
5359,0.93
5360,0.0
5361,0.0
5362,0.94
5363,0.24
5364,0.02
5365,0.67
5366,0.87
5367,0.08
5368,0.26
5369,0.72
5370,0.05
5371,0.83
5372,0.06
5373,0.69
5374,0.34
5375,0.12
5376,0.0
5377,0.0
5378,0.08
5379,0.07
5380,0.41
5381,0.96
5382,0.0
5383,0.14
5384,0.04
5385,0.01
5386,0.11
5387,0.03
5388,0.2
5389,0.0
5390,0.89
5391,0.72
5392,0.04
5393,0.03
5394,0.13
5395,0.03
5396,0.01
5397,0.13
5398,1.0
5399,1.0
5400,0.0
5401,0.0
5402,0.49
5403,0.11
5404,0.03
5405,0.8
5406,0.01
5407,0.0
5408,0.07
5409,0.02
5410,0.0
5411,0.01
5412,0.48
5413,0.0
5414,0.89
5415,0.43
5416,0.0
5417,0.66
5418,0.0
5419,0.03
5420,0.13
5421,0.2675
5422,0.0
5423,0.0
5424,0.32
5425,0.16
5426,0.77
5427,0.01
5428,0.06
5429,0.61
5430,0.0
5431,0.0
5432,0.21
5433,0.79
5434,0.01
5435,0.27
5436,0.2
5437,0.88
5438,0.32
5439,0.03
5440,0.97
5441,0.98
5442,0.75
5443,0.04
5444,0.0
5445,1.0
5446,0.0
5447,0.6
5448,0.0
5449,0.2
5450,0.18
5451,0.44
5452,0.01
5453,0.02
5454,0.01
5455,0.09
5456,0.34
5457,0.1
5458,0.11
5459,0.01
5460,0.0
5461,0.0
5462,0.23
5463,0.01
5464,0.98
5465,0.52
5466,0.0
5467,0.21
5468,0.0
5469,0.27
5470,0.01
5471,0.44
5472,1.0
5473,1.0
5474,0.36
5475,0.0
5476,0.56
5477,0.95
5478,0.81
5479,0.14
5480,0.0
5481,0.13
5482,0.0
5483,0.0
5484,0.0
5485,0.75
5486,0.14
5487,0.0
5488,0.14
5489,0.04
5490,0.19
5491,0.0
5492,0.04
5493,0.0
5494,0.99
5495,0.29
5496,0.18
5497,0.18
5498,0.11
5499,0.6
5500,0.65
5501,0.49
5502,0.72
5503,0.0
5504,0.01
5505,0.78
5506,0.88
5507,0.0
5508,0.8
5509,0.17
5510,0.44
5511,0.19
5512,0.01
5513,0.0
5514,0.0
5515,0.0
5516,0.74
5517,0.03
5518,0.0
5519,0.3
5520,0.03
5521,0.0
5522,0.58
5523,0.44
5524,0.2
5525,0.08
5526,0.0
5527,0.57
5528,0.0
5529,0.17
5530,0.07
5531,0.0
5532,0.0
5533,0.06
5534,0.35
5535,0.11
5536,0.19
5537,0.03
5538,0.69
5539,0.93
5540,0.23
5541,0.15
5542,0.0
5543,0.17
5544,0.02
5545,0.07
5546,0.0
5547,0.97
5548,0.0
5549,0.64
5550,0.02
5551,0.0
5552,0.0
5553,0.0
5554,0.15
5555,0.3
5556,0.0
5557,0.42
5558,0.12
5559,0.1
5560,0.0
5561,0.0
5562,0.97
5563,0.02
5564,0.85
5565,0.63
5566,0.48
5567,0.03
5568,0.1
5569,0.51
5570,0.04
5571,0.64
5572,0.09
5573,0.01
5574,0.0
5575,0.02
5576,0.99
5577,0.0
5578,0.35
5579,0.11
5580,0.72
5581,0.93
5582,0.75
5583,1.0
5584,0.15
5585,0.34
5586,0.28
5587,0.0
5588,0.02
5589,0.01
5590,0.23
5591,0.08
5592,0.11
5593,1.0
5594,0.02
5595,0.62
5596,0.3
5597,0.48
5598,0.0
5599,0.0
5600,0.02
5601,0.86
5602,0.7
5603,0.16
5604,0.91
5605,0.63
5606,0.15
5607,0.0
5608,0.0
5609,0.0
5610,0.53
5611,0.0
5612,0.0
5613,0.04
5614,0.63
5615,0.67
5616,0.04
5617,0.0
5618,0.47
5619,0.02
5620,0.01
5621,0.0
5622,0.58
5623,0.01
5624,0.01
5625,0.0
5626,0.3
5627,0.33
5628,0.01
5629,0.0
5630,0.15
5631,0.15
5632,0.02
5633,0.36
5634,0.04
5635,0.09
5636,0.18
5637,0.36
5638,0.65
5639,0.98
5640,0.41
5641,0.95
5642,0.07
5643,0.42
5644,0.09
5645,0.0
5646,0.2
5647,0.04
5648,0.1
5649,0.32
5650,0.0
5651,0.16
5652,0.0
5653,0.79
5654,0.04
5655,0.0
5656,0.0
5657,0.09
5658,0.0
5659,0.0
5660,0.0
5661,0.87
5662,0.22
5663,0.02
5664,0.23
5665,0.0
5666,0.0
5667,0.26
5668,0.21
5669,0.0
5670,0.0
5671,0.01
5672,0.99
5673,0.12
5674,0.08
5675,0.0
5676,0.09
5677,0.43
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,0.29
5683,0.39
5684,0.97
5685,0.75
5686,0.06
5687,0.0
5688,0.95
5689,0.05
5690,0.0
5691,0.0
5692,0.19
5693,0.1
5694,0.2
5695,0.0
5696,0.0
5697,0.0
5698,0.02
5699,0.37
5700,0.98
5701,0.67
5702,0.04
5703,0.77
5704,0.04
5705,0.0
5706,0.62
5707,0.08
5708,0.05
5709,0.39
5710,0.12
5711,0.0
5712,0.0
5713,0.69
5714,0.08
5715,0.13
5716,0.58
5717,0.0
5718,0.35
5719,0.0
5720,0.0
5721,0.0
5722,0.02
5723,0.01
5724,0.36
5725,0.43
5726,0.72
5727,0.36
5728,0.44
5729,0.32
5730,0.97
5731,0.06
5732,0.28
5733,0.01
5734,0.68
5735,0.03
5736,0.66
5737,0.04
5738,0.0
5739,0.42
5740,0.7
5741,0.68
5742,0.23
5743,0.19
5744,0.02
5745,0.0
5746,0.43
5747,0.13
5748,0.0
5749,0.64
5750,0.07
5751,0.0
5752,0.07
5753,0.09
5754,0.0
5755,0.09
5756,0.19
5757,0.0
5758,0.0
5759,0.04
5760,0.0
5761,0.0
5762,0.0
5763,0.05
5764,0.09
5765,0.0
5766,0.75
5767,0.0
5768,0.29
5769,0.32
5770,0.56
5771,0.06
5772,0.04
5773,0.14
5774,0.5
5775,0.28
5776,0.0
5777,0.02
5778,0.18
5779,0.0
5780,0.71
5781,0.39
5782,0.16
5783,0.68
5784,0.14
5785,0.73
5786,0.0
5787,0.93
5788,0.0
5789,0.02
5790,0.19
5791,0.01
5792,0.05
5793,0.9
5794,0.89
5795,0.8
5796,0.03
5797,0.07
5798,0.94
5799,0.07
5800,0.02
5801,0.0
5802,0.01
5803,0.18
5804,0.0
5805,0.08
5806,0.69
5807,0.03
5808,0.94
5809,0.36
5810,0.99
5811,0.01
5812,0.13
5813,0.63
5814,0.5
5815,0.6
5816,0.6
5817,0.0
5818,0.65
5819,0.0
5820,0.7
5821,0.0
5822,0.06
5823,0.69
5824,0.01
5825,0.03
5826,0.08
5827,0.0
5828,0.01
5829,0.0
5830,0.0
5831,0.0
5832,0.02
5833,0.02
5834,0.01
5835,0.37
5836,0.32
5837,0.81
5838,0.19
5839,0.01
5840,0.3
5841,0.21
5842,0.0
5843,0.0
5844,0.0
5845,0.09
5846,0.0
5847,0.37
5848,0.01
5849,0.0
5850,0.14
5851,0.84
5852,0.84
5853,0.0
5854,0.12
5855,0.2
5856,0.27
5857,0.0
5858,0.25
5859,0.01
5860,0.05
5861,0.08
5862,0.0
5863,0.06
5864,0.35
5865,0.17
5866,0.16
5867,0.0
5868,0.02
5869,0.0
5870,0.06
5871,0.6
5872,0.74
5873,0.0
5874,0.47
5875,0.03
5876,0.82
5877,0.18
5878,0.09
5879,0.0
5880,0.19
5881,0.63
5882,0.1
5883,0.14
5884,0.46
5885,0.8
5886,0.92
5887,0.65
5888,0.0
5889,0.27
5890,0.26
5891,0.9
5892,0.31
5893,0.02
5894,0.0
5895,0.0
5896,0.01
5897,0.5
5898,0.04
5899,0.0
5900,0.07
5901,0.0
5902,0.42
5903,0.35
5904,0.11
5905,0.0
5906,0.0
5907,0.02
5908,0.0
5909,0.0
5910,0.46
5911,0.67
5912,0.42
5913,0.6
5914,0.02
5915,0.0
5916,0.0
5917,0.02
5918,0.78
5919,0.02
5920,0.04
5921,0.53
5922,0.03
5923,0.02
5924,0.96
5925,0.01
5926,0.0
5927,0.0
5928,0.11
5929,0.0
5930,0.81
5931,0.83
5932,0.11
5933,0.0
5934,0.51
5935,0.06
5936,0.13
5937,0.0
5938,0.31
5939,0.0
5940,0.66
5941,0.59
5942,0.06
5943,0.21
5944,0.0
5945,0.0
5946,0.93
5947,0.34
5948,0.89
5949,0.17
5950,0.02
5951,0.0
5952,0.58
5953,0.12
5954,0.06
5955,0.01
5956,0.0
5957,0.0
5958,0.0
5959,0.64
5960,0.01
5961,0.04
5962,0.01
5963,0.0
5964,0.18
5965,0.07
5966,0.3
5967,0.95
5968,0.83
5969,0.19
5970,0.75
5971,0.98
5972,0.02
5973,0.94
5974,0.0
5975,0.0
5976,0.02
5977,0.16
5978,0.09
5979,0.02
5980,0.13
5981,0.03
5982,0.0
5983,0.14
5984,0.36
5985,0.01
5986,0.0
5987,0.0
5988,0.77
5989,0.01
5990,0.04
5991,0.0
5992,0.0
5993,0.0
5994,0.96
5995,0.92
5996,0.01
5997,0.14
5998,0.03
5999,0.58
6000,0.0
6001,0.01
6002,0.03
6003,0.39
6004,0.0
6005,0.7
6006,0.21
6007,0.0
6008,0.0
6009,0.0
6010,0.42
6011,0.0
6012,0.25
6013,0.03
6014,0.65
6015,0.0
6016,0.0
6017,0.33
6018,0.1
6019,0.0
6020,0.11
6021,0.04
6022,0.42
6023,0.15
6024,0.78
6025,0.25
6026,0.49
6027,0.5
6028,0.01
6029,0.13
6030,0.0
6031,0.0
6032,0.66
6033,0.63
6034,0.89
6035,0.32
6036,0.13
6037,0.75
6038,0.01
6039,0.52
6040,1.0
6041,0.53
6042,0.09
6043,0.02
6044,0.99
6045,0.04
6046,0.99
6047,0.02
6048,0.0
6049,0.13
6050,0.28
6051,0.9
6052,0.36
6053,0.0
6054,0.73
6055,0.02
6056,0.09
6057,0.01
6058,0.03
6059,0.41
6060,0.08
6061,0.97
6062,0.33
6063,0.25
6064,0.98
6065,0.0
6066,0.01
6067,0.14
6068,0.04
6069,0.41
6070,0.84
6071,0.01
6072,0.0
6073,1.0
6074,0.64
6075,0.0
6076,0.65
6077,0.2
6078,0.01
6079,0.84
6080,0.85
6081,0.0
6082,0.11
6083,0.04
6084,0.04
6085,0.05
6086,0.0
6087,0.23
6088,0.01
6089,0.11
6090,0.27
6091,0.49
6092,0.3
6093,0.0
6094,0.19
6095,0.65
6096,0.0
6097,0.46
6098,0.05
6099,0.89
6100,0.37
6101,0.04
6102,0.9
6103,0.0
6104,0.01
6105,0.46
6106,0.0
6107,0.14
6108,0.08
6109,0.01
6110,0.0
6111,0.0
6112,0.0
6113,0.01
6114,0.12
6115,0.09
6116,0.0
6117,0.0
6118,0.93
6119,0.45
6120,0.41
6121,0.07
6122,0.94
6123,0.01
6124,0.29
6125,0.11
6126,0.73
6127,0.22
6128,0.04
6129,0.33
6130,0.15
6131,0.16
6132,0.01
6133,0.01
6134,0.1
6135,0.53
6136,0.03
6137,0.35
6138,0.14
6139,0.0
6140,0.0
6141,0.38
6142,0.99
6143,0.0
6144,0.05
6145,0.0
6146,0.55
6147,0.0
6148,0.15
6149,0.0
6150,0.84
6151,0.09
6152,0.26
6153,0.0
6154,0.51
6155,0.02
6156,0.0
6157,0.31
6158,0.67
6159,0.86
6160,0.88
6161,0.07
6162,0.0
6163,0.0
6164,0.72
6165,0.0
6166,0.06
6167,0.0
6168,0.0
6169,0.0
6170,0.12
6171,0.44
6172,0.27
6173,0.0
6174,0.0
6175,0.7
6176,0.22
6177,0.17
6178,0.0
6179,0.0
6180,0.0
6181,0.0
6182,0.02
6183,0.0
6184,0.41
6185,0.0
6186,0.0
6187,0.75
6188,0.56
6189,0.53
6190,0.16
6191,0.0
6192,0.7
6193,0.0
6194,0.03
6195,0.0
6196,0.31
6197,0.0
6198,0.27
6199,0.0
6200,0.05
6201,0.81
6202,0.01
6203,0.2
6204,0.48
6205,0.21
6206,0.03
6207,0.86
6208,0.03
6209,0.07
6210,0.15
6211,0.09
6212,0.04
6213,0.61
6214,0.0
6215,0.02
6216,0.79
6217,0.08
6218,0.33
6219,0.01
6220,0.0
6221,0.01
6222,0.02
6223,0.05
6224,0.0
6225,0.95
6226,0.07
6227,0.65
6228,0.75
6229,0.71
6230,0.02
6231,0.1
6232,0.15
6233,0.42
6234,0.02
6235,0.69
6236,0.42
6237,0.2
6238,0.49
6239,0.27
6240,0.1
6241,0.0
6242,0.24
6243,0.11
6244,0.63
6245,0.53
6246,0.3
6247,0.01
6248,0.01
6249,0.02
6250,0.67
6251,0.0
6252,0.04
6253,0.0
6254,0.19
6255,0.23
6256,1.0
6257,0.0
6258,0.01
6259,0.71
6260,0.29
6261,0.14
6262,0.01
6263,0.0
6264,0.82
6265,0.14
6266,0.98
6267,0.04
6268,0.44
6269,0.44
6270,0.77
6271,0.59
6272,0.04
6273,0.0
6274,0.71
6275,0.01
6276,0.0
6277,0.06
6278,0.8
6279,0.01
6280,0.0
6281,0.15
6282,0.28
6283,0.46
6284,0.0
6285,0.12
6286,0.0
6287,0.0
6288,0.0
6289,0.04
6290,0.0
6291,0.03
6292,0.76
6293,0.0
6294,0.0
6295,0.14
6296,0.27
6297,0.14
6298,0.43
6299,0.39
6300,0.2
6301,0.0
6302,0.06
6303,0.18
6304,0.87
6305,0.53
6306,0.04
6307,0.01
6308,0.89
6309,0.06
6310,0.13
6311,0.05
6312,0.0
6313,0.02
6314,0.0
6315,0.0
6316,0.06
6317,0.0
6318,0.3
6319,0.57
6320,0.29
6321,0.04
6322,0.15
6323,0.04
6324,0.11
6325,0.09
6326,0.43
6327,0.52
6328,0.0
6329,0.02
6330,0.0
6331,0.04
6332,0.24
6333,0.37
6334,0.03
6335,0.44
6336,0.21
6337,0.25
6338,0.15
6339,0.25
6340,0.05
6341,0.26
6342,0.93
6343,0.71
6344,0.63
6345,0.0
6346,0.86
6347,0.01
6348,0.0
6349,0.72
6350,0.0
6351,0.1
6352,0.53
6353,0.0
6354,0.19
6355,0.0
6356,0.0
6357,0.77
6358,0.28
6359,0.0
6360,0.0
6361,0.2
6362,0.13
6363,0.0
6364,0.53
6365,0.0
6366,0.48
6367,0.7
6368,0.17
6369,0.33
6370,0.0
6371,0.1
6372,0.26
6373,0.38
6374,0.82
6375,0.52
6376,0.05
6377,0.02
6378,0.36333333333333334
6379,0.36
6380,0.0
6381,0.35
6382,0.0
6383,0.99
6384,1.0
6385,0.17
6386,0.24
6387,0.06
6388,0.35
6389,0.04
6390,0.85
6391,0.99
6392,0.14
6393,0.05
6394,0.01
6395,0.06
6396,0.2
6397,0.17
6398,0.63
6399,0.25
6400,0.0
6401,0.0
6402,0.05
6403,0.58
6404,0.09
6405,0.1
6406,0.0
6407,0.0
6408,0.03
6409,0.22
6410,0.13
6411,0.0
6412,0.03
6413,0.05
6414,0.08
6415,0.18
6416,0.13
6417,0.0
6418,0.01
6419,0.01
6420,0.0
6421,0.0
6422,0.19
6423,0.02
6424,0.53
6425,0.0
6426,0.04
6427,0.81
6428,0.79
6429,0.08
6430,0.23
6431,0.41
6432,0.0
6433,0.11
6434,0.11
6435,0.17
6436,0.26
6437,0.0
6438,0.14
6439,0.0
6440,0.23
6441,0.74
6442,0.28
6443,0.35
6444,0.09
6445,0.33
6446,0.21
6447,0.71
6448,0.45
6449,0.55
6450,0.22
6451,0.01
6452,0.05
6453,0.38
6454,0.38
6455,0.29
6456,0.03
6457,0.0
6458,0.05
6459,0.01
6460,0.2
6461,0.0
6462,0.52
6463,0.04
6464,0.47
6465,0.07
6466,0.02
6467,0.06
6468,0.33
6469,0.05
6470,0.93
6471,0.58
6472,0.07
6473,0.05
6474,0.07
6475,0.02
6476,0.01
6477,0.77
6478,0.51
6479,0.0
6480,0.17
6481,0.45
6482,0.0
6483,0.78
6484,0.31
6485,0.01
6486,0.41
6487,0.01
6488,0.0
6489,0.01
6490,0.08
6491,0.65
6492,0.72
6493,0.0
6494,0.02
6495,0.55
6496,0.0
6497,0.43
6498,1.0
6499,0.24
6500,0.81
6501,0.05
6502,0.24
6503,0.0
6504,0.25
6505,0.13
6506,0.02
6507,0.27
6508,0.14
6509,0.0
6510,0.01
6511,0.0
6512,0.34
6513,0.03
6514,0.02
6515,0.12
6516,0.71
6517,0.18
6518,0.1
6519,0.35
6520,0.11
6521,0.55
6522,0.21
6523,0.01
6524,0.21
6525,0.01
6526,0.01
6527,0.17
6528,0.09
6529,0.02
6530,0.43
6531,0.01
6532,0.0
6533,0.0
6534,1.0
6535,0.05
6536,0.55
6537,0.89
6538,0.81
6539,0.03
6540,0.05
6541,0.09
6542,0.6
6543,0.0
6544,0.01
6545,0.08
6546,0.24
6547,0.35
6548,0.35
6549,0.84
6550,0.13
6551,0.0
6552,0.03
6553,0.0
6554,0.0
6555,0.43
6556,0.0
6557,0.36
6558,0.0
6559,0.38
6560,0.93
6561,0.04
6562,1.0
6563,0.0
6564,0.0
6565,0.08
6566,0.01
6567,0.0
6568,0.14
6569,0.66
6570,0.64
6571,0.59
6572,0.0
6573,0.15
6574,0.1
6575,0.0
6576,0.39
6577,0.0
6578,0.01
6579,0.99
6580,0.04
6581,0.89
6582,0.0
6583,0.0
6584,0.08
6585,0.9
6586,0.0
6587,0.0
6588,0.0
6589,0.0
6590,0.39
6591,0.68
6592,0.21
6593,0.89
6594,0.13
6595,0.0
6596,0.1
6597,0.04
6598,0.0
6599,0.25
6600,0.1
6601,0.52
6602,0.06
6603,0.91
6604,0.66
6605,0.42
6606,0.02
6607,0.0
6608,0.01
6609,0.02
6610,0.0
6611,0.0
6612,0.02
6613,0.06
6614,0.07
6615,0.11
6616,0.32
6617,0.0
6618,0.39
6619,0.02
6620,0.29
6621,0.2
6622,0.07
6623,0.02
6624,0.98
6625,0.66
6626,0.99
6627,0.64
6628,0.05
6629,0.61
6630,0.0
6631,0.0
6632,0.03
6633,0.01
6634,0.01
6635,0.0
6636,0.36
6637,0.0
6638,0.17
6639,0.46
6640,0.39
6641,0.41
6642,0.41
6643,0.93
6644,0.01
6645,0.26
6646,0.84
6647,0.3
6648,0.07
6649,0.01
6650,0.01
6651,0.0
6652,0.34
6653,0.04
6654,0.08
6655,0.96
6656,0.14
6657,0.0
6658,0.0
6659,0.09
6660,0.01
6661,0.76
6662,0.01
6663,0.54
6664,0.05
6665,0.77
6666,0.29
6667,0.03
6668,0.32
6669,0.77
6670,0.0
6671,0.0
6672,0.12
6673,0.04
6674,1.0
6675,1.0
6676,0.97
6677,0.68
6678,0.17
6679,0.12
6680,0.02
6681,0.05
6682,0.99
6683,0.0
6684,0.0
6685,0.09
6686,0.49
6687,0.38
6688,0.17
6689,0.0
6690,0.0
6691,0.0
6692,0.62
6693,0.0
6694,0.62
6695,0.0
6696,0.4
6697,0.42
6698,0.14
6699,0.16
6700,0.09
6701,0.0
6702,0.1
6703,0.94
6704,0.03
6705,0.0
6706,0.0
6707,0.0
6708,0.45
6709,0.04
6710,0.11
6711,0.01
6712,0.25
6713,0.52
6714,0.09
6715,0.0
6716,0.0
6717,0.09
6718,0.73
6719,0.26
6720,0.49
6721,0.0
6722,0.0
6723,0.0
6724,0.01
6725,0.01
6726,0.27
6727,0.92
6728,0.83
6729,0.0
6730,0.01
6731,0.31
6732,0.0
6733,0.37
6734,0.05
6735,0.77
6736,0.0
6737,0.1
6738,0.0
6739,0.02
6740,0.06
6741,0.19
6742,0.37
6743,0.02
6744,0.01
6745,0.02
6746,0.09
6747,0.02
6748,0.4
6749,0.0
6750,0.04
6751,0.33
6752,0.0
6753,0.59
6754,0.04
6755,0.49
6756,0.0
6757,0.02
6758,0.21
6759,1.0
6760,0.47
6761,0.73
6762,0.0
6763,0.3
6764,0.04
6765,1.0
6766,0.54
6767,0.19
6768,0.0
6769,0.0
6770,0.0
6771,0.09
6772,0.47
6773,0.07
6774,0.45
6775,0.01
6776,0.0
6777,0.0
6778,0.02
6779,0.0
6780,0.41
6781,0.0
6782,1.0
6783,0.88
6784,0.0
6785,0.0
6786,0.19
6787,0.38
6788,0.0
6789,0.01
6790,0.58
6791,0.24
6792,0.46
6793,0.93
6794,0.0
6795,0.0
6796,0.78
6797,0.0
6798,0.02
6799,0.76
6800,0.6
6801,0.04
6802,0.51
6803,0.12
6804,0.61
6805,0.04
6806,0.0
6807,0.98
6808,0.0
6809,0.0
6810,0.1
6811,0.38
6812,0.2
6813,0.0
6814,0.02
6815,0.0
6816,0.05
6817,0.0
6818,0.99
6819,0.18
6820,0.82
6821,0.02
6822,0.19
6823,0.01
6824,0.02
6825,0.03
6826,0.0
6827,0.04
6828,0.04
6829,0.87
6830,0.0
6831,0.05
6832,0.23
6833,0.55
6834,0.12
6835,0.02
6836,0.14
6837,0.05
6838,0.7
6839,0.0
6840,0.01
6841,0.1
6842,0.08
6843,0.96
6844,0.37
6845,0.02
6846,0.17
6847,0.01
6848,0.0
6849,0.06
6850,0.02
6851,0.31
6852,0.03
6853,0.29
6854,0.88
6855,0.0
6856,0.0
6857,1.0
6858,0.0
6859,0.06
6860,0.01
6861,0.2
6862,0.0
6863,1.0
6864,0.01
6865,0.0
6866,0.51
6867,0.94
6868,0.01
6869,0.32
6870,0.0
6871,0.0
6872,0.0
6873,0.51
6874,0.39
6875,0.26
6876,0.32
6877,0.29
6878,1.0
6879,0.98
6880,0.05
6881,0.47
6882,0.72
6883,0.02
6884,0.03
6885,0.33
6886,0.02
6887,0.0
6888,0.15
6889,0.01
6890,0.21
6891,0.02
6892,0.09
6893,0.01
6894,0.0
6895,0.29
6896,0.02
6897,0.06
6898,0.0
6899,0.02
6900,0.28
6901,0.26
6902,0.0
6903,0.0
6904,0.03
6905,0.07
6906,0.18
6907,0.15
6908,0.81
6909,0.0
6910,0.0
6911,0.57
6912,0.83
6913,0.7
6914,0.4
6915,0.47
6916,1.0
6917,0.07
6918,0.09
6919,0.46
6920,0.05
6921,0.02
6922,0.06
6923,0.0
6924,0.31
6925,0.0
6926,0.42
6927,0.99
6928,0.19
6929,0.0
6930,0.34
6931,0.0
6932,0.0
6933,0.5
6934,0.13
6935,0.0
6936,0.06
6937,0.0
6938,0.23
6939,0.54
6940,0.29
6941,0.03
6942,0.0
6943,0.25
6944,0.18
6945,0.31
6946,0.66
6947,0.4
6948,0.08
6949,0.46
6950,0.48
6951,0.13
6952,0.01
6953,0.02
6954,0.0
6955,0.66
6956,0.97
6957,0.86
6958,0.05
6959,0.81
6960,0.11
6961,0.99
6962,0.27
6963,0.2
6964,0.67
6965,0.18
6966,0.01
6967,0.67
6968,0.23
6969,0.72
6970,0.0
6971,0.03
6972,0.64
6973,0.25
6974,0.24
6975,0.58
6976,0.0
6977,0.03
6978,0.1
6979,0.13
6980,0.94
6981,0.13
6982,0.48
6983,0.97
6984,0.01
6985,0.35
